D,p,source,u
6.06000000e+00,1.3308,PBE,1.21633450e-01
6.08000000e+00,0.2662,NN,2.54820548e-02
6.08000000e+00,0.2662,PBE,1.91280708e-02
6.08000000e+00,0.5324,NN,5.01321964e-02
6.08000000e+00,0.5324,PBE,5.62425456e-02
6.08000000e+00,0.7985,NN,7.36130327e-02
6.08000000e+00,0.7985,PBE,7.37511968e-02
6.08000000e+00,1.0647,NN,9.54890475e-02
6.08000000e+00,1.0647,PBE,9.03368168e-02
6.08000000e+00,1.3308,NN,1.15544468e-01
6.08000000e+00,1.3308,PBE,1.20426152e-01
6.10000000e+00,0.2662,NN,2.52282415e-02
6.10000000e+00,0.2662,PBE,1.89369198e-02
6.10000000e+00,0.5324,NN,4.96320389e-02
6.10000000e+00,0.5324,PBE,5.56813036e-02
6.10000000e+00,0.7985,NN,7.28779808e-02
6.10000000e+00,0.7985,PBE,7.30160649e-02
6.10000000e+00,1.0647,NN,9.45366621e-02
6.10000000e+00,1.0647,PBE,8.94375396e-02
6.10000000e+00,1.3308,NN,1.14394635e-01
6.10000000e+00,1.3308,PBE,1.19230801e-01
6.12000000e+00,0.2662,NN,2.49769706e-02
6.12000000e+00,0.2662,PBE,1.87476952e-02
6.12000000e+00,0.5324,NN,4.91368659e-02
6.12000000e+00,0.5324,PBE,5.51256959e-02
6.12000000e+00,0.7985,NN,7.21501857e-02
6.12000000e+00,0.7985,PBE,7.22882906e-02
6.12000000e+00,1.0647,NN,9.35938060e-02
6.12000000e+00,1.0647,PBE,8.85472310e-02
6.12000000e+00,1.3308,NN,1.13256171e-01
6.12000000e+00,1.3308,PBE,1.18047278e-01
6.14000000e+00,0.2662,NN,2.47282106e-02
6.14000000e+00,0.2662,PBE,1.85603772e-02
6.14000000e+00,0.5324,NN,4.86466810e-02
6.14000000e+00,0.5324,PBE,5.45756650e-02
6.14000000e+00,0.7985,NN,7.14297444e-02
6.14000000e+00,0.7985,PBE,7.15677992e-02
6.14000000e+00,1.0647,NN,9.26603451e-02
6.14000000e+00,1.0647,PBE,8.76658008e-02
6.14000000e+00,1.3308,NN,1.12129048e-01
6.14000000e+00,1.3308,PBE,1.16875468e-01
6.16000000e+00,0.2662,NN,2.44819876e-02
6.16000000e+00,0.2662,PBE,1.83749461e-02
6.16000000e+00,0.5324,NN,4.81614545e-02
6.16000000e+00,0.5324,PBE,5.40311540e-02
6.16000000e+00,0.7985,NN,7.07165450e-02
6.16000000e+00,0.7985,PBE,7.08545169e-02
6.16000000e+00,1.0647,NN,9.17362645e-02
6.16000000e+00,1.0647,PBE,8.67931600e-02
6.16000000e+00,1.3308,NN,1.11013129e-01
6.16000000e+00,1.3308,PBE,1.15715255e-01
6.18000000e+00,0.2662,NN,2.42381971e-02
6.18000000e+00,0.2662,PBE,1.81913825e-02
6.18000000e+00,0.5324,NN,4.76811305e-02
6.18000000e+00,0.5324,PBE,5.34921064e-02
6.18000000e+00,0.7985,NN,7.00104460e-02
6.18000000e+00,0.7985,PBE,7.01483708e-02
6.18000000e+00,1.0647,NN,9.08213854e-02
6.18000000e+00,1.0647,PBE,8.59292203e-02
6.18000000e+00,1.3308,NN,1.09908275e-01
6.18000000e+00,1.3308,PBE,1.14566525e-01
6.20000000e+00,0.2662,NN,2.39968803e-02
6.20000000e+00,0.2662,PBE,1.80096670e-02
6.20000000e+00,0.5324,NN,4.72055785e-02
6.20000000e+00,0.5324,PBE,5.29584664e-02
6.20000000e+00,0.7985,NN,6.93114996e-02
6.20000000e+00,0.7985,PBE,6.94492884e-02
6.20000000e+00,1.0647,NN,8.99155959e-02
6.20000000e+00,1.0647,PBE,8.50738942e-02
6.20000000e+00,1.3308,NN,1.08814433e-01
6.20000000e+00,1.3308,PBE,1.13429165e-01
6.22000000e+00,0.2662,NN,2.37579495e-02
6.22000000e+00,0.2662,PBE,1.78297806e-02
6.22000000e+00,0.5324,NN,4.67348173e-02
6.22000000e+00,0.5324,PBE,5.24301790e-02
6.22000000e+00,0.7985,NN,6.86195269e-02
6.22000000e+00,0.7985,PBE,6.87571983e-02
6.22000000e+00,1.0647,NN,8.90189111e-02
6.22000000e+00,1.0647,PBE,8.42270955e-02
6.22000000e+00,1.3308,NN,1.07731357e-01
6.22000000e+00,1.3308,PBE,1.12303064e-01
6.24000000e+00,0.2662,NN,2.35214625e-02
6.24000000e+00,0.2662,PBE,1.76517046e-02
6.24000000e+00,0.5324,NN,4.62687612e-02
6.24000000e+00,0.5324,PBE,5.19071895e-02
6.24000000e+00,0.7985,NN,6.79344833e-02
6.24000000e+00,0.7985,PBE,6.80720298e-02
6.24000000e+00,1.0647,NN,8.81311446e-02
6.24000000e+00,1.0647,PBE,8.33887386e-02
6.24000000e+00,1.3308,NN,1.06659122e-01
6.24000000e+00,1.3308,PBE,1.11188109e-01
6.26000000e+00,0.2662,NN,2.32872982e-02
6.26000000e+00,0.2662,PBE,1.74754203e-02
6.26000000e+00,0.5324,NN,4.58073840e-02
6.26000000e+00,0.5324,PBE,5.13894440e-02
6.26000000e+00,0.7985,NN,6.72563240e-02
6.26000000e+00,0.7985,PBE,6.73937128e-02
6.26000000e+00,1.0647,NN,8.72522518e-02
6.26000000e+00,1.0647,PBE,8.25587387e-02
6.26000000e+00,1.3308,NN,1.05597548e-01
6.26000000e+00,1.3308,PBE,1.10084193e-01
6.28000000e+00,0.2662,NN,2.30555050e-02
6.28000000e+00,0.2662,PBE,1.73009093e-02
6.28000000e+00,0.5324,NN,4.53506969e-02
6.28000000e+00,0.5324,PBE,5.08768890e-02
6.28000000e+00,0.7985,NN,6.65849224e-02
6.28000000e+00,0.7985,PBE,6.67221779e-02
6.28000000e+00,1.0647,NN,8.63821357e-02
6.28000000e+00,1.0647,PBE,8.17370121e-02
6.28000000e+00,1.3308,NN,1.04546577e-01
6.28000000e+00,1.3308,PBE,1.08991205e-01
6.30000000e+00,0.2662,NN,2.28260346e-02
6.30000000e+00,0.2662,PBE,1.71281533e-02
6.30000000e+00,0.5324,NN,4.48985435e-02
6.30000000e+00,0.5324,PBE,5.03694717e-02
6.30000000e+00,0.7985,NN,6.59203157e-02
6.30000000e+00,0.7985,PBE,6.60573568e-02
6.30000000e+00,1.0647,NN,8.55206996e-02
6.30000000e+00,1.0647,PBE,8.09234758e-02
6.30000000e+00,1.3308,NN,1.03505865e-01
6.30000000e+00,1.3308,PBE,1.07909038e-01
6.32000000e+00,0.2662,NN,2.25988738e-02
6.32000000e+00,0.2662,PBE,1.69571344e-02
6.32000000e+00,0.5324,NN,4.44509350e-02
6.32000000e+00,0.5324,PBE,4.98671398e-02
6.32000000e+00,0.7985,NN,6.52623102e-02
6.32000000e+00,0.7985,PBE,6.53991815e-02
6.32000000e+00,1.0647,NN,8.46678615e-02
6.32000000e+00,1.0647,PBE,8.01180477e-02
6.32000000e+00,1.3308,NN,1.02475651e-01
6.32000000e+00,1.3308,PBE,1.06837587e-01
6.34000000e+00,0.2662,NN,2.23739557e-02
6.34000000e+00,0.2662,PBE,1.67878348e-02
6.34000000e+00,0.5324,NN,4.40078378e-02
6.34000000e+00,0.5324,PBE,4.93698416e-02
6.34000000e+00,0.7985,NN,6.46109357e-02
6.34000000e+00,0.7985,PBE,6.47475848e-02
6.34000000e+00,1.0647,NN,8.38235840e-02
6.34000000e+00,1.0647,PBE,7.93206466e-02
6.34000000e+00,1.3308,NN,1.01455636e-01
6.34000000e+00,1.3308,PBE,1.05776745e-01
6.36000000e+00,0.2662,NN,2.21513174e-02
6.36000000e+00,0.2662,PBE,1.66202367e-02
6.36000000e+00,0.5324,NN,4.35691625e-02
6.36000000e+00,0.5324,PBE,4.88775259e-02
6.36000000e+00,0.7985,NN,6.39660954e-02
6.36000000e+00,0.7985,PBE,6.41025004e-02
6.36000000e+00,1.0647,NN,8.29877481e-02
6.36000000e+00,1.0647,PBE,7.85311920e-02
6.36000000e+00,1.3308,NN,1.00445777e-01
6.36000000e+00,1.3308,PBE,1.04726407e-01
6.38000000e+00,0.2662,NN,2.19308920e-02
6.38000000e+00,0.2662,PBE,1.64543227e-02
6.38000000e+00,0.5324,NN,4.31349017e-02
6.38000000e+00,0.5324,PBE,4.83901421e-02
6.38000000e+00,0.7985,NN,6.33276626e-02
6.38000000e+00,0.7985,PBE,6.34638625e-02
6.38000000e+00,1.0647,NN,8.21602196e-02
6.38000000e+00,1.0647,PBE,7.77496043e-02
6.38000000e+00,1.3308,NN,9.94459763e-02
6.38000000e+00,1.3308,PBE,1.03686471e-01
6.40000000e+00,0.2662,NN,2.17126757e-02
6.40000000e+00,0.2662,PBE,1.62900757e-02
6.40000000e+00,0.5324,NN,4.27049585e-02
6.40000000e+00,0.5324,PBE,4.79076401e-02
6.40000000e+00,0.7985,NN,6.26957342e-02
6.40000000e+00,0.7985,PBE,6.28316061e-02
6.40000000e+00,1.0647,NN,8.13410059e-02
6.40000000e+00,1.0647,PBE,7.69758048e-02
6.40000000e+00,1.3308,NN,9.84560549e-02
6.40000000e+00,1.3308,PBE,1.02656834e-01
6.42000000e+00,0.2662,NN,2.14966480e-02
6.42000000e+00,0.2662,PBE,1.61274786e-02
6.42000000e+00,0.5324,NN,4.22793925e-02
6.42000000e+00,0.5324,PBE,4.74299703e-02
6.42000000e+00,0.7985,NN,6.20700568e-02
6.42000000e+00,0.7985,PBE,6.22056667e-02
6.42000000e+00,1.0647,NN,8.05299580e-02
6.42000000e+00,1.0647,PBE,7.62097154e-02
6.42000000e+00,1.3308,NN,9.74760950e-02
6.42000000e+00,1.3308,PBE,1.01637394e-01
6.44000000e+00,0.2662,NN,2.12827791e-02
6.44000000e+00,0.2662,PBE,1.59665144e-02
6.44000000e+00,0.5324,NN,4.18580584e-02
6.44000000e+00,0.5324,PBE,4.69570836e-02
6.44000000e+00,0.7985,NN,6.14507161e-02
6.44000000e+00,0.7985,PBE,6.15859807e-02
6.44000000e+00,1.0647,NN,7.97270089e-02
6.44000000e+00,1.0647,PBE,7.54512590e-02
6.44000000e+00,1.3308,NN,9.65058059e-02
6.44000000e+00,1.3308,PBE,1.00628052e-01
6.46000000e+00,0.2662,NN,2.10710261e-02
6.46000000e+00,0.2662,PBE,1.58071664e-02
6.46000000e+00,0.5324,NN,4.14409712e-02
6.46000000e+00,0.5324,PBE,4.64889316e-02
6.46000000e+00,0.7985,NN,6.08374998e-02
6.46000000e+00,0.7985,PBE,6.09724850e-02
6.46000000e+00,1.0647,NN,7.89320916e-02
6.46000000e+00,1.0647,PBE,7.47003591e-02
6.46000000e+00,1.3308,NN,9.55451354e-02
6.46000000e+00,1.3308,PBE,9.96287066e-02
6.48000000e+00,0.2662,NN,2.08614115e-02
6.48000000e+00,0.2662,PBE,1.56494183e-02
6.48000000e+00,0.5324,NN,4.10280488e-02
6.48000000e+00,0.5324,PBE,4.60254663e-02
6.48000000e+00,0.7985,NN,6.02304935e-02
6.48000000e+00,0.7985,PBE,6.03651172e-02
6.48000000e+00,1.0647,NN,7.81450868e-02
6.48000000e+00,1.0647,PBE,7.39569401e-02
6.48000000e+00,1.3308,NN,9.45941135e-02
6.48000000e+00,1.3308,PBE,9.86392607e-02
6.50000000e+00,0.2662,NN,2.06538755e-02
6.50000000e+00,0.2662,PBE,1.54932535e-02
6.50000000e+00,0.5324,NN,4.06193025e-02
6.50000000e+00,0.5324,PBE,4.55666400e-02
6.50000000e+00,0.7985,NN,5.96295558e-02
6.50000000e+00,0.7985,PBE,5.97638156e-02
6.50000000e+00,1.0647,NN,7.73659721e-02
6.50000000e+00,1.0647,PBE,7.32209273e-02
6.50000000e+00,1.3308,NN,9.36525092e-02
6.50000000e+00,1.3308,PBE,9.76596162e-02
6.52000000e+00,0.2662,NN,2.04484295e-02
6.52000000e+00,0.2662,PBE,1.53386560e-02
6.52000000e+00,0.5324,NN,4.02146131e-02
6.52000000e+00,0.5324,PBE,4.51124059e-02
6.52000000e+00,0.7985,NN,5.90346716e-02
6.52000000e+00,0.7985,PBE,5.91685191e-02
6.52000000e+00,1.0647,NN,7.65946209e-02
6.52000000e+00,1.0647,PBE,7.24922463e-02
6.52000000e+00,1.3308,NN,9.27202255e-02
6.52000000e+00,1.3308,PBE,9.66896767e-02
6.54000000e+00,0.2662,NN,2.02450044e-02
6.54000000e+00,0.2662,PBE,1.51856097e-02
6.54000000e+00,0.5324,NN,3.98139879e-02
6.54000000e+00,0.5324,PBE,4.46627173e-02
6.54000000e+00,0.7985,NN,5.84457070e-02
6.54000000e+00,0.7985,PBE,5.85791671e-02
6.54000000e+00,1.0647,NN,7.58310482e-02
6.54000000e+00,1.0647,PBE,7.17708241e-02
6.54000000e+00,1.3308,NN,9.17973220e-02
6.54000000e+00,1.3308,PBE,9.57293465e-02
6.56000000e+00,0.2662,NN,2.00436469e-02
6.56000000e+00,0.2662,PBE,1.50340989e-02
6.56000000e+00,0.5324,NN,3.94173712e-02
6.56000000e+00,0.5324,PBE,4.42175283e-02
6.56000000e+00,0.7985,NN,5.78626618e-02
6.56000000e+00,0.7985,PBE,5.79956999e-02
6.56000000e+00,1.0647,NN,7.50749931e-02
6.56000000e+00,1.0647,PBE,7.10565878e-02
6.56000000e+00,1.3308,NN,9.08835530e-02
6.56000000e+00,1.3308,PBE,9.47785309e-02
6.58000000e+00,0.2662,NN,1.98442806e-02
6.58000000e+00,0.2662,PBE,1.48841078e-02
6.58000000e+00,0.5324,NN,3.90247069e-02
6.58000000e+00,0.5324,PBE,4.37767934e-02
6.58000000e+00,0.7985,NN,5.72854541e-02
6.58000000e+00,0.7985,PBE,5.74180581e-02
6.58000000e+00,1.0647,NN,7.43266046e-02
6.58000000e+00,1.0647,PBE,7.03494657e-02
6.58000000e+00,1.3308,NN,8.99788514e-02
6.58000000e+00,1.3308,PBE,9.38371361e-02
6.60000000e+00,0.2662,NN,1.96469091e-02
6.60000000e+00,0.2662,PBE,1.47356211e-02
6.60000000e+00,0.5324,NN,3.86360660e-02
6.60000000e+00,0.5324,PBE,4.33404674e-02
6.60000000e+00,0.7985,NN,5.67140616e-02
6.60000000e+00,0.7985,PBE,5.68461833e-02
6.60000000e+00,1.0647,NN,7.35856816e-02
6.60000000e+00,1.0647,PBE,6.96493866e-02
6.60000000e+00,1.3308,NN,8.90832543e-02
6.60000000e+00,1.3308,PBE,9.29050693e-02
6.62000000e+00,0.2662,NN,1.94514878e-02
6.62000000e+00,0.2662,PBE,1.45886233e-02
6.62000000e+00,0.5324,NN,3.82512733e-02
6.62000000e+00,0.5324,PBE,4.29085057e-02
6.62000000e+00,0.7985,NN,5.61483540e-02
6.62000000e+00,0.7985,PBE,5.62800173e-02
6.62000000e+00,1.0647,NN,7.28521347e-02
6.62000000e+00,1.0647,PBE,6.89562802e-02
6.62000000e+00,1.3308,NN,8.81965533e-02
6.62000000e+00,1.3308,PBE,9.19822384e-02
6.64000000e+00,0.2662,NN,1.92580167e-02
6.64000000e+00,0.2662,PBE,1.44430993e-02
6.64000000e+00,0.5324,NN,3.78703214e-02
6.64000000e+00,0.5324,PBE,4.24808643e-02
6.64000000e+00,0.7985,NN,5.55883534e-02
6.64000000e+00,0.7985,PBE,5.57195028e-02
6.64000000e+00,1.0647,NN,7.21259490e-02
6.64000000e+00,1.0647,PBE,6.82700767e-02
6.64000000e+00,1.3308,NN,8.73186514e-02
6.64000000e+00,1.3308,PBE,9.10685524e-02
6.66000000e+00,0.2662,NN,1.90664716e-02
6.66000000e+00,0.2662,PBE,1.42990342e-02
6.66000000e+00,0.5324,NN,3.74932177e-02
6.66000000e+00,0.5324,PBE,4.20574994e-02
6.66000000e+00,0.7985,NN,5.50339557e-02
6.66000000e+00,0.7985,PBE,5.51645828e-02
6.66000000e+00,1.0647,NN,7.14069977e-02
6.66000000e+00,1.0647,PBE,6.75907071e-02
6.66000000e+00,1.3308,NN,8.64494890e-02
6.66000000e+00,1.3308,PBE,9.01639212e-02
6.68000000e+00,0.2662,NN,1.88768357e-02
6.68000000e+00,0.2662,PBE,1.41564130e-02
6.68000000e+00,0.5324,NN,3.71198580e-02
6.68000000e+00,0.5324,PBE,4.16383679e-02
6.68000000e+00,0.7985,NN,5.44851311e-02
6.68000000e+00,0.7985,PBE,5.46152013e-02
6.68000000e+00,1.0647,NN,7.06952512e-02
6.68000000e+00,1.0647,PBE,6.69181032e-02
6.68000000e+00,1.3308,NN,8.55890140e-02
6.68000000e+00,1.3308,PBE,8.92682555e-02
6.70000000e+00,0.2662,NN,1.86890960e-02
6.70000000e+00,0.2662,PBE,1.40152212e-02
6.70000000e+00,0.5324,NN,3.67502570e-02
6.70000000e+00,0.5324,PBE,4.12234270e-02
6.70000000e+00,0.7985,NN,5.39417490e-02
6.70000000e+00,0.7985,PBE,5.40713025e-02
6.70000000e+00,1.0647,NN,6.99906051e-02
6.70000000e+00,1.0647,PBE,6.62521973e-02
6.70000000e+00,1.3308,NN,8.47370476e-02
6.70000000e+00,1.3308,PBE,8.83814668e-02
6.72000000e+00,0.2662,NN,1.85032208e-02
6.72000000e+00,0.2662,PBE,1.38754441e-02
6.72000000e+00,0.5324,NN,3.63843776e-02
6.72000000e+00,0.5324,PBE,4.08126343e-02
6.72000000e+00,0.7985,NN,5.34038618e-02
6.72000000e+00,0.7985,PBE,5.35328313e-02
6.72000000e+00,1.0647,NN,6.92930371e-02
6.72000000e+00,1.0647,PBE,6.55929226e-02
6.72000000e+00,1.3308,NN,8.38936269e-02
6.72000000e+00,1.3308,PBE,8.75034676e-02
6.74000000e+00,0.2662,NN,1.83191914e-02
6.74000000e+00,0.2662,PBE,1.37370674e-02
6.74000000e+00,0.5324,NN,3.60221304e-02
6.74000000e+00,0.5324,PBE,4.04059480e-02
6.74000000e+00,0.7985,NN,5.28713837e-02
6.74000000e+00,0.7985,PBE,5.29997331e-02
6.74000000e+00,1.0647,NN,6.86024576e-02
6.74000000e+00,1.0647,PBE,6.49402127e-02
6.74000000e+00,1.3308,NN,8.30586925e-02
6.74000000e+00,1.3308,PBE,8.66341712e-02
6.76000000e+00,0.2662,NN,1.81369986e-02
6.76000000e+00,0.2662,PBE,1.36000769e-02
6.76000000e+00,0.5324,NN,3.56635265e-02
6.76000000e+00,0.5324,PBE,4.00033267e-02
6.76000000e+00,0.7985,NN,5.23441955e-02
6.76000000e+00,0.7985,PBE,5.24719542e-02
6.76000000e+00,1.0647,NN,6.79186881e-02
6.76000000e+00,1.0647,PBE,6.42940022e-02
6.76000000e+00,1.3308,NN,8.22319686e-02
6.76000000e+00,1.3308,PBE,8.57734917e-02
6.78000000e+00,0.2662,NN,1.79566126e-02
6.78000000e+00,0.2662,PBE,1.34644586e-02
6.78000000e+00,0.5324,NN,3.53084765e-02
6.78000000e+00,0.5324,PBE,3.96047293e-02
6.78000000e+00,0.7985,NN,5.18223234e-02
6.78000000e+00,0.7985,PBE,5.19494409e-02
6.78000000e+00,1.0647,NN,6.72419220e-02
6.78000000e+00,1.0647,PBE,6.36542261e-02
6.78000000e+00,1.3308,NN,8.14135149e-02
6.78000000e+00,1.3308,PBE,8.49213442e-02
6.80000000e+00,0.2662,NN,1.77779961e-02
6.80000000e+00,0.2662,PBE,1.33301984e-02
6.80000000e+00,0.5324,NN,3.49570513e-02
6.80000000e+00,0.5324,PBE,3.92101152e-02
6.80000000e+00,0.7985,NN,5.13056852e-02
6.80000000e+00,0.7985,PBE,5.14321405e-02
6.80000000e+00,1.0647,NN,6.65717646e-02
6.80000000e+00,1.0647,PBE,6.30208202e-02
6.80000000e+00,1.3308,NN,8.06032494e-02
6.80000000e+00,1.3308,PBE,8.40776444e-02
6.82000000e+00,0.2662,NN,1.76011920e-02
6.82000000e+00,0.2662,PBE,1.31972826e-02
6.82000000e+00,0.5324,NN,3.46090943e-02
6.82000000e+00,0.5324,PBE,3.88194443e-02
6.82000000e+00,0.7985,NN,5.07941991e-02
6.82000000e+00,0.7985,PBE,5.09200006e-02
6.82000000e+00,1.0647,NN,6.59084171e-02
6.82000000e+00,1.0647,PBE,6.23937208e-02
6.82000000e+00,1.3308,NN,7.98009411e-02
6.82000000e+00,1.3308,PBE,8.32423090e-02
6.84000000e+00,0.2662,NN,1.74261108e-02
6.84000000e+00,0.2662,PBE,1.30656976e-02
6.84000000e+00,0.5324,NN,3.42646427e-02
6.84000000e+00,0.5324,PBE,3.84326769e-02
6.84000000e+00,0.7985,NN,5.02878688e-02
6.84000000e+00,0.7985,PBE,5.04129694e-02
6.84000000e+00,1.0647,NN,6.52516484e-02
6.84000000e+00,1.0647,PBE,6.17728651e-02
6.84000000e+00,1.3308,NN,7.90067837e-02
6.84000000e+00,1.3308,PBE,8.24152555e-02
6.86000000e+00,0.2662,NN,1.72527954e-02
6.86000000e+00,0.2662,PBE,1.29354300e-02
6.86000000e+00,0.5324,NN,3.39236483e-02
6.86000000e+00,0.5324,PBE,3.80497735e-02
6.86000000e+00,0.7985,NN,4.97865938e-02
6.86000000e+00,0.7985,PBE,4.99109957e-02
6.86000000e+00,1.0647,NN,6.46014810e-02
6.86000000e+00,1.0647,PBE,6.11581906e-02
6.86000000e+00,1.3308,NN,7.82205388e-02
6.86000000e+00,1.3308,PBE,8.15964021e-02
6.88000000e+00,0.2662,NN,1.70811880e-02
6.88000000e+00,0.2662,PBE,1.28064663e-02
6.88000000e+00,0.5324,NN,3.35860364e-02
6.88000000e+00,0.5324,PBE,3.76706952e-02
6.88000000e+00,0.7985,NN,4.92903851e-02
6.88000000e+00,0.7985,PBE,4.94140288e-02
6.88000000e+00,1.0647,NN,6.39577881e-02
6.88000000e+00,1.0647,PBE,6.05496357e-02
6.88000000e+00,1.3308,NN,7.74420500e-02
6.88000000e+00,1.3308,PBE,8.07856679e-02
6.90000000e+00,0.2662,NN,1.69112738e-02
6.90000000e+00,0.2662,PBE,1.26787933e-02
6.90000000e+00,0.5324,NN,3.32517885e-02
6.90000000e+00,0.5324,PBE,3.72954036e-02
6.90000000e+00,0.7985,NN,4.87990901e-02
6.90000000e+00,0.7985,PBE,4.89220184e-02
6.90000000e+00,1.0647,NN,6.33205175e-02
6.90000000e+00,1.0647,PBE,5.99471394e-02
6.90000000e+00,1.3308,NN,7.66713545e-02
6.90000000e+00,1.3308,PBE,7.99829728e-02
6.92000000e+00,0.2662,NN,1.67430378e-02
6.92000000e+00,0.2662,PBE,1.25523981e-02
6.92000000e+00,0.5324,NN,3.29209380e-02
6.92000000e+00,0.5324,PBE,3.69238605e-02
6.92000000e+00,0.7985,NN,4.83127348e-02
6.92000000e+00,0.7985,PBE,4.84349148e-02
6.92000000e+00,1.0647,NN,6.26896694e-02
6.92000000e+00,1.0647,PBE,5.93506411e-02
6.92000000e+00,1.3308,NN,7.59083778e-02
6.92000000e+00,1.3308,PBE,7.91882373e-02
6.94000000e+00,0.2662,NN,1.65764857e-02
6.94000000e+00,0.2662,PBE,1.24272675e-02
6.94000000e+00,0.5324,NN,3.25933583e-02
6.94000000e+00,0.5324,PBE,3.65560282e-02
6.94000000e+00,0.7985,NN,4.78312783e-02
6.94000000e+00,0.7985,PBE,4.79526688e-02
6.94000000e+00,1.0647,NN,6.20651580e-02
6.94000000e+00,1.0647,PBE,5.87600810e-02
6.94000000e+00,1.3308,NN,7.51529187e-02
6.94000000e+00,1.3308,PBE,7.84013830e-02
6.96000000e+00,0.2662,NN,1.64115671e-02
6.96000000e+00,0.2662,PBE,1.23033890e-02
6.96000000e+00,0.5324,NN,3.22690904e-02
6.96000000e+00,0.5324,PBE,3.61918692e-02
6.96000000e+00,0.7985,NN,4.73546125e-02
6.96000000e+00,0.7985,PBE,4.74752318e-02
6.96000000e+00,1.0647,NN,6.14468195e-02
6.96000000e+00,1.0647,PBE,5.81753998e-02
6.96000000e+00,1.3308,NN,7.44051039e-02
6.96000000e+00,1.3308,PBE,7.76223320e-02
6.98000000e+00,0.2662,NN,1.62482969e-02
6.98000000e+00,0.2662,PBE,1.21807497e-02
6.98000000e+00,0.5324,NN,3.19480300e-02
6.98000000e+00,0.5324,PBE,3.58313467e-02
6.98000000e+00,0.7985,NN,4.68827374e-02
6.98000000e+00,0.7985,PBE,4.70025555e-02
6.98000000e+00,1.0647,NN,6.08346872e-02
6.98000000e+00,1.0647,PBE,5.75965390e-02
6.98000000e+00,1.3308,NN,7.36646876e-02
6.98000000e+00,1.3308,PBE,7.68510072e-02
7.00000000e+00,0.2662,NN,1.60866361e-02
7.00000000e+00,0.2662,PBE,1.20593372e-02
7.00000000e+00,0.5324,NN,3.16301957e-02
7.00000000e+00,0.5324,PBE,3.54744241e-02
7.00000000e+00,0.7985,NN,4.64156009e-02
7.00000000e+00,0.7985,PBE,4.65345922e-02
7.00000000e+00,1.0647,NN,6.02287240e-02
7.00000000e+00,1.0647,PBE,5.70234404e-02
7.00000000e+00,1.3308,NN,7.29316920e-02
7.00000000e+00,1.3308,PBE,7.60873324e-02
7.02000000e+00,0.2662,NN,1.59265753e-02
7.02000000e+00,0.2662,PBE,1.19391391e-02
7.02000000e+00,0.5324,NN,3.13155428e-02
7.02000000e+00,0.5324,PBE,3.51210651e-02
7.02000000e+00,0.7985,NN,4.59531471e-02
7.02000000e+00,0.7985,PBE,4.60712947e-02
7.02000000e+00,1.0647,NN,5.96287586e-02
7.02000000e+00,1.0647,PBE,5.64560465e-02
7.02000000e+00,1.3308,NN,7.22059906e-02
7.02000000e+00,1.3308,PBE,7.53312319e-02
7.04000000e+00,0.2662,NN,1.57680921e-02
7.04000000e+00,0.2662,PBE,1.18201431e-02
7.04000000e+00,0.5324,NN,3.10040154e-02
7.04000000e+00,0.5324,PBE,3.47712339e-02
7.04000000e+00,0.7985,NN,4.54953089e-02
7.04000000e+00,0.7985,PBE,4.56126163e-02
7.04000000e+00,1.0647,NN,5.90348244e-02
7.04000000e+00,1.0647,PBE,5.58943006e-02
7.04000000e+00,1.3308,NN,7.14875087e-02
7.04000000e+00,1.3308,PBE,7.45826311e-02
7.06000000e+00,0.2662,NN,1.56111633e-02
7.06000000e+00,0.2662,PBE,1.17023370e-02
7.06000000e+00,0.5324,NN,3.06956153e-02
7.06000000e+00,0.5324,PBE,3.44248950e-02
7.06000000e+00,0.7985,NN,4.50420417e-02
7.06000000e+00,0.7985,PBE,4.51585107e-02
7.06000000e+00,1.0647,NN,5.84468655e-02
7.06000000e+00,1.0647,PBE,5.53381462e-02
7.06000000e+00,1.3308,NN,7.07762539e-02
7.06000000e+00,1.3308,PBE,7.38414558e-02
7.08000000e+00,0.2662,NN,1.54558253e-02
7.08000000e+00,0.2662,PBE,1.15857089e-02
7.08000000e+00,0.5324,NN,3.03903073e-02
7.08000000e+00,0.5324,PBE,3.40820134e-02
7.08000000e+00,0.7985,NN,4.45933342e-02
7.08000000e+00,0.7985,PBE,4.47089321e-02
7.08000000e+00,1.0647,NN,5.78647554e-02
7.08000000e+00,1.0647,PBE,5.47875275e-02
7.08000000e+00,1.3308,NN,7.00720474e-02
7.08000000e+00,1.3308,PBE,7.31076327e-02
7.10000000e+00,0.2662,NN,1.53019987e-02
7.10000000e+00,0.2662,PBE,1.14702468e-02
7.10000000e+00,0.5324,NN,3.00880242e-02
7.10000000e+00,0.5324,PBE,3.37425543e-02
7.10000000e+00,0.7985,NN,4.41491604e-02
7.10000000e+00,0.7985,PBE,4.42638351e-02
7.10000000e+00,1.0647,NN,5.72884455e-02
7.10000000e+00,1.0647,PBE,5.42423895e-02
7.10000000e+00,1.3308,NN,6.93749040e-02
7.10000000e+00,1.3308,PBE,7.23810891e-02
7.12000000e+00,0.2662,NN,1.51496930e-02
7.12000000e+00,0.2662,PBE,1.13559390e-02
7.12000000e+00,0.5324,NN,2.97887921e-02
7.12000000e+00,0.5324,PBE,3.34064833e-02
7.12000000e+00,0.7985,NN,4.37093750e-02
7.12000000e+00,0.7985,PBE,4.38231749e-02
7.12000000e+00,1.0647,NN,5.67179210e-02
